Date,Open,High,Low,Close,Vol.,Change %
23-Dec-15,40,40.25,39.75,40,921.50K,0.63%
24-Dec-15,39.75,41.75,39.75,40,158.30K,0.00%
28-Dec-15,40,41.75,39.75,40,1.07M,0.00%
29-Dec-15,41,41,39.75,39.75,169.60K,-0.63%
30-Dec-15,41,43,39.75,40,13.91M,0.63%
31-Dec-15,0,44,44,44,3.96M,10.00%
04-Jan-16,42,43.5,41,43,1.48M,-2.27%
05-Jan-16,43,44.25,42,43.5,2.29M,1.16%
06-Jan-16,44,44,42,42.75,473.70K,-1.72%
07-Jan-16,42.25,42.25,41.5,41.75,2.07M,-2.34%
08-Jan-16,42,42,40.5,41.5,26.52M,-0.60%
11-Jan-16,42,43,41.25,41.5,2.54M,0.00%
12-Jan-16,41.75,41.75,41,41.25,452.30K,-0.60%
13-Jan-16,41.5,41.75,40.25,41,316.40K,-0.61%
14-Jan-16,41,41,39,39.75,4.30M,-3.05%
15-Jan-16,40,41,39.75,39.75,977.30K,0.00%
18-Jan-16,39.75,41,39,39.5,396.90K,-0.63%
19-Jan-16,39.75,39.75,37.75,38.5,686.80K,-2.53%
20-Jan-16,38,39,37,37.5,6.94M,-2.60%
21-Jan-16,38.5,39,37.25,37.5,3.27M,0.00%
22-Jan-16,39,39,38,38.5,2.46M,2.67%
25-Jan-16,39,39,38.5,38.5,24.37M,0.00%
26-Jan-16,39,39,38,38.25,919.60K,-0.65%
27-Jan-16,38.5,39,38,38,2.78M,-0.65%
28-Jan-16,37.5,38.5,37.5,38,3.72M,0.00%
29-Jan-16,38.5,38.75,38,38.25,4.92M,0.66%
01-Feb-16,39,39,38,38.25,2.03M,0.00%
02-Feb-16,38.5,38.5,38,38.25,11.35M,0.00%
03-Feb-16,38.5,39,38.25,38.5,3.30M,0.65%
04-Feb-16,39,40.25,38.75,39,2.20M,1.30%
05-Feb-16,40,40.5,39.75,40,7.29M,2.56%
08-Feb-16,40,41,39.75,40.25,181.30K,0.63%
